Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm
133,042_PP_ps_1,PP,red,regular,2023-04-18 12:21:39,0.3312096,0.1169105,0.2079189,0.2408452,0.1396547,0.11761,0.0718168,0.0373015,1.92247638,-0.4548006267,0.5547797995,0.9200400171,-0.202493157,-0.4470408869,-0.955037054,-1.337924472,1.231141765,1.855427748,-0.5054475318,0.5521875901,-0.6899813987,-0.8863540567,-0.8397546828,-0.7172194325
134,042_PP_ps_2,PP,red,regular,2023-04-18 12:21:50,0.4255311,0.145471,0.231338,0.2892451,0.1687522,0.153546,0.0891252,0.0505874,2.066335744,-0.4352602121,0.3317342292,0.8489809457,-0.2273042921,-0.3631314535,-0.9385608443,-1.282794116,1.417663186,1.698731113,-1.235144759,0.2181459124,-0.835841376,-0.4655478858,-0.7847497106,-0.01325648024
135,042_PP_ps_3,PP,red,regular,2023-04-18 12:22:03,0.3412406,0.1125334,0.1924573,0.2251286,0.1295039,0.115581,0.0669672,0.0366838,2.066701586,-0.4377914815,0.4374273723,0.7951994247,-0.2519534336,-0.404418273,-0.9367711026,-1.268394092,1.657720854,1.605109036,-0.6904245793,0.2584478766,-0.8313738109,-0.6163612625,-0.920156597,-0.4629615169
136,007_PP_ps_1,PP,blue,regular,2023-04-18 12:29:28,0.7055148,0.2440261,0.4591011,0.5218091,0.3228866,0.2925833,0.1778083,0.0897004,1.889789206,-0.5749575927,0.573727993,0.9086426773,-0.1537746582,-0.3156203581,-0.9286176293,-1.399189638,1.161214355,1.875116077,-1.316900483,0.2619869223,-0.9900714173,-0.2763660598,-0.2563968883,-0.4585825061
137,007_PP_ps_2,PP,blue,regular,2023-04-18 12:29:39,0.7069775,0.2424854,0.4583063,0.5485424,0.3241265,0.2965318,0.1779944,0.0900251,1.843526911,-0.5936279607,0.538767957,1.01222994,-0.1652632919,-0.310050593,-0.9320073537,-1.393575609,1.036186182,1.589697336,-1.431580595,0.9163547924,-1.035323225,-0.1950192807,-0.3606361082,-0.5196791007
138,007_PP_ps_3,PP,blue,regular,2023-04-18 12:29:54,0.6988648,0.2448501,0.4493687,0.5435624,0.3256,0.296965,0.1795957,0.0901476,1.845520799,-0.5814291294,0.5118315107,1.015346911,-0.1497779869,-0.3028472844,-0.930248587,-1.408396233,0.8452863507,1.720439808,-1.621436639,0.7682170753,-0.9147931034,-0.1433361043,-0.1951526018,-0.459224785
139,032_PP_ps_1,PP,white,regular,2023-04-18 12:30:37,0.7317304,0.2409473,0.4517737,0.5162748,0.3072037,0.2750573,0.1650235,0.080988,1.960373277,-0.5347102166,0.5371063775,0.8650223752,-0.1978704803,-0.3612989929,-0.9206978763,-1.347924464,1.631685542,1.541463605,-0.7226687904,0.436803611,-0.8313542157,-0.4733696561,-0.5900739575,-0.992486138
140,032_PP_ps_2,PP,white,regular,2023-04-18 12:30:52,0.7517954,0.2511846,0.4761698,0.5555322,0.320564,0.2994401,0.173958,0.0839706,1.900471932,-0.5533615088,0.5494437193,0.9384527281,-0.2132859614,-0.3168285383,-0.9319015116,-1.37299086,1.406004215,1.496573577,-0.7420138122,0.7193315995,-0.9589609247,-0.128997065,-0.601324292,-1.190613298
141,032_PP_ps_3,PP,white,regular,2023-04-18 12:31:02,0.7367484,0.2426952,0.4637017,0.529669,0.292729,0.2761844,0.1661159,0.0835742,1.939671967,-0.5313151889,0.5740399081,0.9039726987,-0.281073156,-0.3638203057,-0.9143234696,-1.327152453,1.548195451,1.466571121,-0.5174616049,0.607133395,-1.307883097,-0.4898853759,-0.577034409,-0.7296354807
142,015_PP_ps_1,PP,black,regular,2023-04-18 12:31:32,0.0741269,0.0230072,0.0557154,0.0610404,0.0381823,0.0285579,0.016935,0.0100626,1.661836711,-0.7195596463,0.8041423381,1.052205914,-0.0126320262,-0.4609819011,-1.002431317,-1.322580073,0.7095275265,-0.1963428431,0.4826026236,1.462555456,0.4379264263,-1.414377517,-1.688522124,0.2066304527
143,015_PP_ps_2,PP,black,regular,2023-04-18 12:31:42,0.0686264,0.0219981,0.0624537,0.0614193,0.0411022,0.0240515,0.016315,0.0092705,1.390823344,-0.7374297138,1.109083121,1.061870056,0.1345377232,-0.6437064851,-0.9968231499,-1.318354895,-0.03488752453,-0.2806076925,1.36036525,1.022821474,0.988705415,-1.694801908,-1.031812041,-0.3297829723
144,015_PP_ps_3,PP,black,regular,2023-04-18 12:31:59,0.0652631,0.0227411,0.0547862,0.0604622,0.0370804,0.0294369,0.0171177,0.0090715,1.435689401,-0.7239230864,0.9035873347,1.19186071,0.00434301921,-0.3838559848,-1.009525007,-1.418176387,-0.615933367,0.09350848402,0.7748386426,1.989803943,0.5341084681,-0.6984734971,-1.284196238,-0.7936564355
145,017_PP_ps_1,PP,green,regular,2023-04-18 12:32:45,0.1710427,0.0568362,0.1226632,0.1334272,0.0819159,0.0724284,0.0420211,0.0212994,1.758186032,-0.6512216686,0.7375266138,0.9646140781,-0.1221167375,-0.3222739576,-0.9637749473,-1.400939413,1.200322584,1.237844998,-0.1373421128,1.156621154,-0.7253128989,-0.2563552694,-1.15484164,-1.320936814
146,017_PP_ps_2,PP,green,regular,2023-04-18 12:32:59,0.1739594,0.058208,0.1241015,0.1348372,0.0845686,0.0678384,0.0406933,0.0206958,1.763412969,-0.6142870271,0.7392600977,0.9597867941,-0.07280244457,-0.4164647801,-0.9740641193,-1.384841489,1.132249404,1.266607503,0.1098645582,1.00299743,-0.01775532107,-1.03882604,-1.193526858,-1.261610677
147,017_PP_ps_3,PP,green,regular,2023-04-18 12:33:10,0.1654574,0.0562418,0.1233778,0.1346234,0.0839242,0.0691001,0.0410312,0.0210391,1.68135318,-0.6546678096,0.7813093322,1.021842348,-0.06256679629,-0.3796406277,-0.9800085197,-1.407621106,0.6606217071,1.14730749,0.1897159707,1.467154859,-0.01464204367,-0.9061306684,-1.298511662,-1.245515652
148,010_PP_ps_1,PP,white,regular,2023-04-18 12:33:47,0.7909977,0.2636077,0.4845213,0.5546817,0.321015,0.2939639,0.1795902,0.0863352,1.974133676,-0.5097431389,0.5307054268,0.8611436051,-0.2393689159,-0.3667729245,-0.9054448402,-1.344652888,1.556436354,1.60866262,-0.6770632148,0.3971325825,-1.005492215,-0.4823456417,-0.4214979566,-0.9758325294
149,010_PP_ps_2,PP,white,regular,2023-04-18 12:33:58,0.8003184,0.2655827,0.4825184,0.557183,0.3229856,0.3008594,0.1811184,0.0882307,1.990129693,-0.5110956189,0.5036207428,0.8528642802,-0.2425936534,-0.3460889156,-0.9061772361,-1.340659292,1.587127397,1.591363764,-0.8070844454,0.3455144649,-1.043764523,-0.3602279646,-0.4365518552,-0.8763768372
150,010_PP_ps_3,PP,white,regular,2023-04-18 12:34:09,0.7952967,0.2631529,0.4907269,0.5564604,0.3202227,0.2939533,0.1790174,0.0860638,1.971359508,-0.5134442985,0.5491946751,0.8561321063,-0.246961336,-0.3696242424,-0.9063084278,-1.340347985,1.590152442,1.561833652,-0.570287972,0.4121443397,-1.03198374,-0.4923154812,-0.4610419328,-1.008501308
151,,unknown,,calibration,2023-04-18 13:24:45,0.8079814,0.2682049,0.6184005,0.631046,0.4237844,0.3667645,0.2233832,0.1144126,1.70125797,-0.7395064321,0.8440099944,0.9011904872,-0.03600617714,-0.2938390805,-0.9421814463,-1.434925316,1,1,1,1,1,1,1,1
152,ref,reference,white,regular,2023-04-18 13:25:00,0.8079332,0.268199,0.6184253,0.6309872,0.4237181,0.3667112,0.223414,0.1144074,1.701251784,-0.7394774911,0.8442790755,0.9010851795,-0.03620536149,-0.2939959735,-0.9419995114,-1.434937702,-0.1829806432,0.2309586406,0.9136062554,-0.5514888051,-1.246967697,-1.124703037,1.988405065,-0.02682977797
153,010_PP_ps_4,PP,white,regular,2023-04-18 13:25:28,0.8074761,0.2654823,0.4865686,0.5617148,0.3226033,0.2968438,0.1809263,0.0877447,1.991154816,-0.5109974463,0.5096629113,0.8565805963,-0.2472943571,-0.3662148894,-0.9013561306,-1.3315355,1.632154992,1.526869723,-0.717156148,0.4247462622,-0.9998162274,-0.4680284563,-0.4616304514,-0.9371396939
154,054_PP_ps_1,PP,white,regular,2023-04-18 13:26:00,0.8145177,0.2693048,0.5051341,0.575179,0.339665,0.3222591,0.1887615,0.0916018,1.958269827,-0.5467438626,0.536788139,0.8586136743,-0.2234696624,-0.3034421241,-0.9168049324,-1.363211058,1.572540119,1.522281646,-0.8372515371,0.3551009104,-1.030481977,-0.0583778752,-0.4822738564,-1.04153743
155,054_PP_ps_2,PP,white,regular,2023-04-18 13:26:11,0.8128894,0.2680518,0.5035319,0.5719254,0.3394333,0.3096472,0.1884022,0.0919524,1.965033054,-0.5413425238,0.541918932,0.8565444242,-0.2129715591,-0.3499943226,-0.9077486092,-1.351439396,1.632137143,1.547914113,-0.7990999245,0.3677444558,-0.9675571675,-0.418642449,-0.429586321,-0.9329098505
156,054_PP_ps_3,PP,white,regular,2023-04-18 13:26:24,0.8096652,0.2684497,0.505561,0.5728426,0.3396674,0.3129056,0.1891671,0.0920458,1.955087727,-0.5441585873,0.5507833399,0.8614789701,-0.2152866791,-0.3388683763,-0.9102729094,-1.358763485,1.587382265,1.57224208,-0.7983104525,0.3681623237,-1.005399783,-0.3378419287,-0.4195844665,-0.9666500379
157,028_PP_ps_1,PP,blue,regular,2023-04-18 13:27:40,0.6683426,0.233442,0.4374676,0.5234585,0.3149896,0.2894366,0.1730779,0.0868912,1.82545779,-0.5989799618,0.5384003199,1.017773271,-0.1443770479,-0.2868272029,-0.935491346,-1.415955823,0.8000389127,1.674636895,-1.623875996,0.8472699869,-0.8980640234,0.03063535086,-0.2599991688,-0.5706419574
158,028_PP_ps_2,PP,blue,regular,2023-04-18 13:28:00,0.6465468,0.2326383,0.4350196,0.5234318,0.3124544,0.2836405,0.1714869,0.0865081,1.773109641,-0.5937079062,0.5635517589,1.069111674,-0.1373023334,-0.3020663914,-0.9433847225,-1.429311721,0.4281319086,1.809105375,-1.560203658,1.029660149,-0.8647576328,-0.1235466235,-0.240253488,-0.47813603
159,028_PP_ps_3,PP,blue,regular,2023-04-18 13:28:12,0.6725169,0.2369526,0.4489379,0.5191802,0.3062892,0.2824362,0.1691614,0.0828083,1.828366851,-0.5650680297,0.5997955994,0.9857784977,-0.1840619717,-0.3151347024,-0.9375820825,-1.412094162,0.9353456194,1.845572267,-0.9582307436,0.7642353591,-1.015523821,-0.1730577077,-0.4009982222,-0.9973427512
160,003_PP_ps_1,PP,transparent,regular,2023-04-18 13:31:23,0.1680718,0.0508636,0.1078312,0.1148944,0.077866,0.065368,0.0368963,0.0184093,1.940622273,-0.642742906,0.6128698767,0.768548617,-0.04758778971,-0.3230539943,-0.9505936917,-1.358062385,2.016303012,0.6813988785,-0.4284911928,0.1309534847,0.2523009264,-0.1481617745,-1.097088852,-1.407214482
161,003_PP_ps_2,PP,transparent,regular,2023-04-18 13:32:02,0.0884683,0.028836,0.0450446,0.0684874,0.0404184,0.0333971,0.0153682,0.0098102,1.916478803,-0.5027673458,0.1548056999,1.10586584,-0.03287642097,-0.3177262924,-1.049147802,-1.274632482,1.146111426,1.01332266,-1.314255089,1.081466504,0.1984092574,-0.09132423041,-1.585650491,-0.4480800381
162,003_PP_ps_3,PP,transparent,regular,2023-04-18 13:32:19,0.168941,0.053357,0.1109126,0.1182828,0.0766704,0.062771,0.0321747,0.0179413,1.899490199,-0.5726586626,0.6583595665,0.8159958443,-0.0740239445,-0.3713089137,-1.025712708,-1.33014138,1.542665849,1.031399424,0.04467705371,0.451980009,0.1234859143,-0.3687088391,-1.734616835,-1.090882576
163,033_PP_ps_1,PP,white,regular,2023-04-18 13:33:11,0.7510322,0.2406919,0.4547759,0.5334539,0.3083593,0.2749336,0.1631926,0.0855668,1.968406119,-0.5459316937,0.5088145143,0.8964442397,-0.2125488461,-0.3772301409,-0.9277542157,-1.310199976,1.737672071,1.321721538,-0.7776978354,0.6469824613,-0.8784403345,-0.5935299685,-0.8406337062,-0.616074225
164,033_PP_ps_2,PP,white,regular,2023-04-18 13:33:22,0.7648122,0.2508109,0.4476191,0.4819179,0.2847349,0.2631303,0.1614909,0.0761114,2.083214481,-0.4452767571,0.522868283,0.6915920104,-0.2783967575,-0.3846747801,-0.8846624889,-1.30466399,1.717214578,1.607137898,-0.4288131803,-0.04489243917,-0.9293147192,-0.4904467777,-0.4374989353,-0.9933864243
165,033_PP_ps_3,PP,white,regular,2023-04-18 13:33:35,0.7983702,0.2577405,0.4580617,0.4900011,0.3105475,0.2651574,0.1674761,0.0872989,2.117602295,-0.4606395219,0.4946844173,0.6470021621,-0.2088050118,-0.4252686169,-0.8911069022,-1.273468822,1.842610953,1.570651967,-0.6380558401,-0.2793678047,-0.7175159711,-0.8161103191,-0.5477530087,-0.4144599756
166,053_PP_ps_1,PP,white,regular,2023-04-18 13:34:08,0.809727,0.2605304,0.5000446,0.5455237,0.3238312,0.2910813,0.1717012,0.0846934,1.996656317,-0.5164491074,0.5795599267,0.7876707797,-0.2267867464,-0.3766492025,-0.9229285801,-1.321073387,1.766871634,1.433277131,-0.3311945218,0.2743825499,-0.8132245945,-0.493394777,-0.7644632733,-1.072254148
167,053_PP_ps_2,PP,white,regular,2023-04-18 13:34:25,0.7911584,0.2640125,0.475407,0.5508036,0.319862,0.296525,0.1858004,0.0860793,1.993989704,-0.5089691068,0.4947600815,0.8527531614,-0.2437882563,-0.3545954346,-0.8803305549,-1.353819594,1.531823727,1.590661627,-0.8536927284,0.3262355076,-1.012343177,-0.4033684643,-0.1395736676,-1.039742824
168,053_PP_ps_3,PP,white,regular,2023-04-18 13:34:35,0.8339476,0.2617149,0.4681588,0.5509666,0.321306,0.2932528,0.1718594,0.0849439,2.065259869,-0.5001047684,0.4253996297,0.7966335732,-0.2329531348,-0.3587178582,-0.9029341107,-1.292583199,1.866368351,1.323517056,-0.7844247237,0.3338725087,-0.7734896692,-0.3747052944,-0.6659002562,-0.9252379719
169,027_PP_ps_1,PP,transparent,regular,2023-04-18 13:36:29,0.8339181,0.2737421,0.5959699,0.6423835,0.4186187,0.3652057,0.2190623,0.1109694,1.771571576,-0.7005431954,0.7214814968,0.9263095261,-0.06118773778,-0.296904845,-0.9418508224,-1.418875998,1.533189204,1.045737468,-1.376259384,0.9317295368,-0.3514797638,-0.01363925508,-0.6558833984,-1.113394407
170,027_PP_ps_2,PP,transparent,regular,2023-04-18 13:36:47,0.836586,0.2759982,0.6073288,0.6476634,0.4200544,0.3668626,0.2215967,0.11186,1.756091835,-0.7013787953,0.7510880947,0.9279044558,-0.06987400584,-0.3030529767,-0.9398607753,-1.420917832,1.467046114,1.168175415,-1.043746424,1.039864264,-0.6150252785,-0.1878586934,-0.5771475453,-1.251307853
171,027_PP_ps_3,PP,transparent,regular,2023-04-18 13:37:02,0.8303669,0.2717211,0.5968417,0.6317907,0.4135604,0.3642105,0.2196769,0.111268,1.781204692,-0.7037344825,0.7424500503,0.8979083732,-0.07281228993,-0.2923279468,-0.9352347844,-1.417453611,1.799564185,1.074194421,-1.309968995,0.4812875176,-0.7763675807,0.07655595365,-0.4019469746,-0.9433185268
172,030_PP_ps_1,PP,white,regular,2023-04-18 13:37:34,0.7940816,0.2627215,0.4895657,0.5650274,0.3363067,0.3043954,0.1798035,0.0882819,1.95228921,-0.5380410737,0.5251117318,0.8787787775,-0.1931686378,-0.342727622,-0.9266536294,-1.355588757,1.580542202,1.540076232,-0.8053552661,0.4893495001,-0.7814473649,-0.3274657346,-0.6400046419,-1.055694926
173,030_PP_ps_2,PP,white,regular,2023-04-18 13:37:47,0.8202448,0.2684308,0.5004314,0.578647,0.3442325,0.3063632,0.1784045,0.0910695,1.964915518,-0.5318624949,0.5178644004,0.8717644289,-0.1888845751,-0.3602307816,-0.9392020811,-1.334364414,1.653192967,1.486440075,-0.7423567517,0.5107681272,-0.7069133866,-0.4390143096,-0.8655097094,-0.8966070118
174,030_PP_ps_3,PP,white,regular,2023-04-18 13:38:11,0.7778148,0.2604081,0.4880656,0.5620202,0.3309773,0.2980343,0.1790172,0.0888415,1.931147755,-0.5380126602,0.5484110124,0.9013360341,-0.2012433931,-0.3584534786,-0.9264250801,-1.35676019,1.50156039,1.609910864,-0.7718479611,0.5571024406,-0.8797955673,-0.4655557559,-0.6125502722,-0.9388241382
175,045_PP_ps_1,PP,black,regular,2023-04-18 13:38:52,0.0655398,0.0219391,0.0511222,0.0592583,0.0392573,0.0279284,0.016671,0.0088352,1.5023588,-0.7393217555,0.7610942425,1.179402599,0.1510738617,-0.4313886868,-1.010175144,-1.413043917,-0.2071550569,-0.1058991738,0.02263783723,1.685314599,1.49741922,-0.9421950023,-1.166881314,-0.7832411088
176,045_PP_ps_2,PP,black,regular,2023-04-18 13:39:02,0.0688994,0.0210336,0.0459926,0.0647877,0.0395063,0.0297479,0.0171024,0.0059147,1.533176747,-0.7405248451,0.4450673323,1.337864461,0.136957771,-0.326581742,-0.9272630946,-1.45869663,0.3474915662,-0.1425093403,-0.4322331305,1.591734774,0.9161277244,0.04958682931,-0.2757639486,-2.054434475
177,045_PP_ps_3,PP,black,regular,2023-04-18 13:39:13,0.0530145,0.0241305,0.0567572,0.0610697,0.0386348,0.0272805,0.0160176,0.0095333,0.9416434202,-0.6387658422,1.146427998,1.382389601,0.1548475792,-0.46641128,-1.082669121,-1.437462355,-1.66031134,0.6537204781,0.8257045602,1.300227769,0.767325548,-0.8273048866,-1.081627433,0.02226530451
178,024_PP_ps_1,PP,transparent,regular,2023-04-18 13:41:12,0.7232666,0.2397819,0.5048951,0.5748856,0.3397364,0.281058,0.1629172,0.0843945,1.756546896,-0.6064589122,0.6892677807,1.031342634,-0.117936599,-0.4047241644,-0.9821310535,-1.365906582,1.111004277,1.094566657,-0.03635509144,1.342107187,-0.2518407033,-0.7672880125,-1.306715041,-1.185479272
179,024_PP_ps_2,PP,transparent,regular,2023-04-18 13:41:23,0.696279,0.2207823,0.4677417,0.5325117,0.3352021,0.2818212,0.158409,0.0831615,1.814389712,-0.6555786236,0.6272523575,0.9637002215,-0.06122479749,-0.3385119642,-0.9795768259,-1.37045008,1.493909501,0.7426007571,-0.5589640507,1.145282582,0.1150766449,-0.3247074373,-1.479205595,-1.133992402
180,024_PP_ps_3,PP,transparent,regular,2023-04-18 13:41:36,0.7946769,0.2566381,0.5426011,0.6039652,0.3697534,0.3165318,0.1871817,0.0986417,1.822994899,-0.6387838612,0.6696304013,0.9503998142,-0.1212285417,-0.3647422148,-0.9565793255,-1.361691171,1.590601117,1.07479915,-0.46226443,1.078912024,-0.5575126486,-0.7406389438,-1.22622011,-0.7576761575
181,006_PP_ps_1,PP,transparent,regular,2023-04-18 13:42:20,0.8352107,0.2771721,0.6240722,0.6649837,0.4328971,0.3697329,0.2221473,0.1133809,1.701467753,-0.715993429,0.786801406,0.9640328074,-0.04138213407,-0.3150137459,-0.9543646063,-1.425548051,0.7734999685,0.7602626994,-0.4459418692,1.771752958,0.167118216,-0.4995385743,-1.176955987,-1.350197411
182,006_PP_ps_2,PP,transparent,regular,2023-04-18 13:42:37,0.8526371,0.2799145,0.618515,0.64484,0.4266373,0.3658422,0.2199821,0.1138751,1.778278536,-0.6915742337,0.7686324752,0.8821584198,-0.05883560244,-0.3210130443,-0.950031302,-1.407615249,1.804009045,1.306672459,-0.5557688741,0.3727438095,-0.2753014456,-0.6714312878,-1.215962668,-0.7649610382
183,006_PP_ps_3,PP,transparent,regular,2023-04-18 13:42:47,0.841769,0.274018,0.611333,0.6404618,0.4134939,0.3594088,0.217734,0.1121017,1.775675565,-0.6953870128,0.7727327674,0.8995120907,-0.0883362512,-0.3237346329,-0.9403558215,-1.400106704,1.874034317,1.029016799,-0.3596617404,0.7457182764,-0.8988817581,-0.7215676048,-0.941121065,-0.7275372232
184,047_PP_ps_1,PP,transparent,regular,2023-04-18 13:44:51,0.7651629,0.2509317,0.5698321,0.5860498,0.3555481,0.3426472,0.17959,0.100811,1.745490859,-0.67165439,0.8273378665,0.9035692125,-0.1799046979,-0.2405454158,-1.006996258,-1.377297176,0.9816073192,0.7488973105,0.4605592377,0.6081290085,-1.221806017,0.7212805303,-1.936312969,-0.36235442
185,047_PP_ps_2,PP,transparent,regular,2023-04-18 13:45:03,0.8515903,0.2741991,0.6263762,0.6564728,0.4335264,0.3450232,0.2123557,0.1120411,1.745826069,-0.6970278342,0.7929796394,0.9203137532,-0.0229383839,-0.3973818938,-0.9586778057,-1.383093543,1.316478276,0.5014800247,0.2578818328,0.9639279882,0.5179425392,-1.602241093,-1.346767924,-0.6087016436
186,047_PP_ps_3,PP,transparent,regular,2023-04-18 13:45:15,0.8507013,0.2791137,0.6277212,0.6484314,0.4268775,0.3723348,0.2299383,0.115096,1.76017657,-0.7122600599,0.7956627019,0.8852459208,-0.07309883302,-0.3090265707,-0.9249712178,-1.421728511,1.85089663,1.062130576,-0.5931925269,0.2136041379,-1.095814297,-0.5857307184,0.3296340771,-1.181527879
187,052_PP_ps_1,PP,transparent,regular,2023-04-18 13:46:14,0.7740324,0.2516771,0.4927466,0.5485118,0.3448354,0.3070228,0.1842372,0.0952469,1.940647963,-0.598422633,0.5733707401,0.8444348599,-0.1455977066,-0.3293976236,-0.9262352675,-1.358800332,1.79303487,1.438566035,-1.120833648,0.1881227529,-0.8153613303,-0.3921919918,-0.6155215408,-0.4758151472
188,052_PP_ps_2,PP,transparent,regular,2023-04-18 13:46:28,0.7489225,0.2392215,0.4810974,0.5343914,0.3344413,0.2974168,0.1769631,0.0903551,1.925426665,-0.6165694319,0.5897213028,0.8555107362,-0.1416863927,-0.3263360883,-0.9270663895,-1.359000402,1.913973018,1.235819211,-0.9742403195,0.3611950162,-0.7569024157,-0.3352639194,-0.6983902943,-0.7461902964
189,018_PP_ps_1,PP,purple,regular,2023-04-18 13:48:20,0.2728324,0.0865251,0.1685979,0.2110039,0.1092178,0.0982685,0.0675002,0.0373887,1.901487607,-0.6036182892,0.499940483,1.070135643,-0.2984900598,-0.445715402,-0.8594289267,-1.264311055,1.153407379,0.6560614065,-0.9938773674,1.044452951,-1.486330864,-1.149120304,-0.01866829002,0.7940750875
190,018_PP_ps_2,PP,purple,regular,2023-04-18 13:48:37,0.0930703,0.0329286,0.0445865,0.0690587,0.0367646,0.0350207,0.0178765,0.0109516,2.011665404,-0.3822700092,0.08177173982,1.055885645,-0.2295783453,-0.2989941411,-0.9814176097,-1.257062684,1.093988563,1.554920837,-1.524350476,0.744379251,-0.6339258152,-0.1032907644,-1.042692825,-0.08902877041
191,018_PP_ps_3,PP,purple,regular,2023-04-18 13:48:49,0.2707275,0.0832214,0.1569474,0.20329,0.124363,0.0975013,0.0572409,0.0349762,1.928682093,-0.6146007603,0.3853990886,1.013977785,-0.05656704378,-0.4209119959,-0.96699335,-1.268985817,1.459337361,0.6035169465,-1.347929826,1.013093314,0.02209677902,-0.9318356436,-1.263315309,0.4450363787
192,014_PP_ps_1,PP,transparent,regular,2023-04-18 13:49:51,0.8392089,0.2771236,0.5985598,0.6461593,0.4172762,0.3635079,0.2225624,0.110022,1.776034086,-0.6894312238,0.7204789812,0.9292638685,-0.07468222854,-0.3105252197,-0.928752099,-1.422386165,1.422450055,1.225476412,-1.159800136,0.8858244246,-0.5491606596,-0.3126646517,-0.1226498056,-1.389475638
193,014_PP_ps_2,PP,transparent,regular,2023-04-18 13:50:07,0.8058546,0.2671481,0.5748124,0.6228575,0.4097818,0.3590441,0.2119355,0.1070219,1.765668229,-0.698216849,0.7089491641,0.9286933198,-0.04585225886,-0.2779115749,-0.9507430414,-1.430586989,1.189235181,1.137147018,-1.512791178,0.7773252923,-0.02172753753,0.4558064748,-0.7466874725,-1.278307779
194,014_PP_ps_3,PP,transparent,regular,2023-04-18 13:50:25,0.7943509,0.2625533,0.5693627,0.6169507,0.3995271,0.3575145,0.2154118,0.1103966,1.765395252,-0.7144031648,0.7162641878,0.9381693771,-0.07568758498,-0.2715944093,-0.9342263026,-1.423917356,0.9842623575,0.774663748,-2.129591351,0.7115937056,-1.029353305,0.5677354545,0.04578400589,0.07490538441
195,,unknown,,calibration,2023-04-18 14:00:00,0.8079907,0.2678752,0.6177128,0.6321887,0.4239933,0.3657517,0.2214885,0.1133113,1.699171984,-0.7371036862,0.8408936744,0.9061894916,-0.03290851182,-0.2956163828,-0.9463381715,-1.434288398,1,1,1,1,1,1,1,1
196,ref,reference,white,regular,2023-04-18 14:00:11,0.806205,0.2675589,0.6191063,0.632586,0.4245173,0.3663101,0.221955,0.1131927,1.692117882,-0.7398747886,0.8473653311,0.908226315,-0.03120600139,-0.2940121069,-0.9457768652,-1.436839766,-1.669161778,-1.014551423,1.171143192,0.1360992403,0.5224108537,0.7073889197,1.07593627,-0.9292652738
197,013_PP_ps_1,PP,transparent,regular,2023-04-18 14:28:42,0.7670514,0.2643653,0.5715438,0.622628,0.4028693,0.344286,0.2051689,0.1002409,1.67894208,-0.6832826439,0.7602119091,1.000267006,-0.03242404031,-0.3077189403,-0.9614586262,-1.454536743,0.1838349443,1.389213852,-0.5886354712,1.324383127,0.2109968062,-0.07354701897,-0.554610571,-1.891635668
198,013_PP_ps_2,PP,transparent,regular,2023-04-18 14:28:51,0.7981255,0.2626816,0.5612714,0.6332744,0.4199063,0.3376577,0.201291,0.1037081,1.741753808,-0.6908114182,0.6657063503,0.9928218408,0.02347319301,-0.3501888923,-0.9697139115,-1.41304097,0.9241057559,0.7385242141,-1.122399341,1.284145726,0.9905519424,-0.7459949302,-1.117700649,-0.9512327186
199,013_PP_ps_3,PP,transparent,regular,2023-04-18 14:29:04,0.8105013,0.2655171,0.5511656,0.5996058,0.3728943,0.3430945,0.2057639,0.1052126,1.858730403,-0.6499968834,0.6649296524,0.88791456,-0.1557071195,-0.2928846219,-0.9250589554,-1.387927035,1.604858305,1.307799751,-1.159632667,0.2418769028,-1.478554999,-0.017692448,-0.2433675827,-0.255287262
200,042white_PP_ps_1,PP,white,regular,2023-04-18 14:30:01,0.8145504,0.2668454,0.5009708,0.5646553,0.3253837,0.2976394,0.1783054,0.088103,1.9802672,-0.5131072661,0.5527261558,0.8426437323,-0.2466172714,-0.3729205354,-0.9161771217,-1.326814894,1.660412754,1.527183205,-0.534779397,0.3802974725,-1.020157367,-0.5039833054,-0.6013441937,-0.9076291687
201,042white_PP_ps_2,PP,white,regular,2023-04-18 14:30:12,0.8258378,0.2735994,0.5179581,0.580154,0.3373245,0.3040737,0.1839495,0.0900722,1.956480972,-0.5175348952,0.5771866979,0.8558229598,-0.232047851,-0.3810107025,-0.9191644723,-1.339732708,1.590803406,1.582663522,-0.486520848,0.4094758338,-0.9721954496,-0.5673502408,-0.5769863452,-0.9798898786
202,042white_PP_ps_3,PP,white,regular,2023-04-18 14:30:24,0.813696,0.2662453,0.4900961,0.5583074,0.3266101,0.3015417,0.1818694,0.0901112,2.00386505,-0.5172236256,0.513641285,0.8277640654,-0.2392350986,-0.3546786616,-0.9057866981,-1.328346317,1.692242483,1.539853564,-0.784539698,0.2556374804,-1.052154452,-0.4247216826,-0.4632117269,-0.7631059681
203,043_PP_ps_1,PP,transparent,regular,2023-04-18 14:30:58,0.8055618,0.2597584,0.5103675,0.564628,0.3911946,0.3437482,0.2072065,0.1068877,1.946033216,-0.6643638571,0.5342165495,0.7937265679,-0.03574800064,-0.2626684333,-0.9157022071,-1.395493835,1.424764674,0.8576648099,-2.123379299,-0.7331742218,-0.120017776,0.2372841607,0.1474809688,0.3093766835
