Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm
33,B05A,HDPE,grey,regular,2023-05-08 10:35:10.678267,2201.0,2263.0,105993.0,102789.0,56696.0,60939.0,25598.0,19796.0,-1.1534030425219775,-1.1518080033656266,1.516795410961417,1.4343679035912846,0.24855919659642844,0.35771647305444104,-0.5514815725035658,-0.7007463658124014,-1.6536939346297834,-1.7076085292248733,0.40212173851903776,0.3000612960682249,0.36903770871060476,0.42218607658382495,0.7948726167894152,1.0730230271835481
34,C01A,PVC,transparent,regular,2023-05-08 10:37:28.476592,141379.0,211879.0,437498.0,461804.0,230300.0,260520.0,98768.0,67937.0,-0.7140981665760952,-0.19712260015260707,1.4573385391509526,1.6355741152855527,-0.062041651087542185,0.1595612087325686,-1.0265640653118575,-1.2526473800409719,1.4636913538237453,0.9363286479644142,-1.1178996422298821,-0.4174510816478117,-1.6756778097957126,-0.2949889284707405,0.7117461502469445,0.39425131010904757
35,C01A,PVC,transparent,regular,2023-05-08 10:37:36.721212,136160.0,210825.0,444888.0,467284.0,227972.0,254694.0,96764.0,66481.0,-0.7297116658623883,-0.19541676050349385,1.4795135071321976,1.639776933107123,-0.0727146277479998,0.11850520029727411,-1.0116253080176016,-1.2283272784051111,1.1018906160459097,1.2708787711022507,-0.7070798048331863,0.034880314453882726,-1.9633634716022585,-0.6010025157519966,0.6324644234255271,0.23133166715988787
36,C01A,PVC,transparent,regular,2023-05-08 10:37:45.818528,133794.0,212940.0,443776.0,464868.0,233253.0,272372.0,98134.0,68259.0,-0.7701208901269208,-0.20117005007683914,1.458223174012826,1.6098456327389312,-0.055147529495416084,0.22606425520525283,-1.026467224195426,-1.2412273680624084,0.3699211988393673,1.245223128067434,-1.151332013693159,-0.43729258559049344,-1.901408739097812,0.656337958076607,0.6693563622857313,0.5491946911123136
37,C02A,PVC,white,regular,2023-05-08 10:37:59.920037,136804.0,214947.0,363087.0,433974.0,197764.0,223679.0,83544.0,54695.0,-0.6284860616854764,0.011342311583518356,1.224300288831242,1.8047171386568084,-0.12935066076053212,0.08283920004934206,-1.0645745041602555,-1.300787712514647,1.4598759494996032,1.6827934484168805,-1.0753404817523968,0.2714836228656867,-1.0517334322008844,-0.453221251483155,-0.14517928536197158,-0.6886785699837603
38,C02A,PVC,white,regular,2023-05-08 10:38:10.823399,135460.0,211275.0,361904.0,427890.0,196886.0,221407.0,82849.0,55151.0,-0.6308756666778488,-0.0027155507222114375,1.2453109625836212,1.7920335558890184,-0.12193464863800206,0.0812324581792265,-1.066780591304137,-1.2962705193096669,1.5051582851177483,1.6580135770636917,-1.0864792907548164,0.22566347429618444,-1.071255552242157,-0.4934147364530147,-0.15554547613396508,-0.5821402808936688
39,C02A,PVC,white,regular,2023-05-08 10:38:28.201551,137258.0,212513.0,367254.0,438370.0,197082.0,219421.0,81847.0,53338.0,-0.6131794121178524,-0.007026675879029214,1.2393580235872088,1.8121725606991637,-0.1313179903817371,0.04861485095557036,-1.059495660443272,-1.2891256964200524,1.533839240003857,1.6041138086310252,-0.918833092285084,0.41582973809515317,-1.0086143966381473,-0.5466476197162962,-0.2587761515892492,-0.8209115265012643
40,C03A,PVC,white,regular,2023-05-08 10:38:51.428767,150780.0,233476.0,495800.0,522086.0,261724.0,281516.0,104023.0,70900.0,-0.7276079959724107,-0.20099099753195426,1.4695163728232536,1.6369084404082135,-0.021104703491782884,0.1049328755100251,-1.025361587392557,-1.2362924043527876,1.4112591933801453,1.618541981623311,-0.6156652710801901,0.36434201461989474,-1.3759650850638132,-0.7105393750718911,-6.711370112951505e-05,-0.6919063447063546
41,C03A,PVC,white,regular,2023-05-08 10:39:01.525107,154106.0,238901.0,507391.0,525634.0,265213.0,287384.0,106857.0,73139.0,-0.7286257296979775,-0.19472766353526225,1.4957763966572892,1.6106405091757916,-0.02905839156317237,0.11053774057779772,-1.026121451475466,-1.2384214101390005,1.4045790549747936,1.6402185732516905,-0.5403051641412103,-0.03024984626217663,-1.538549915108437,-0.6989558657337381,0.16473816759870946,-0.4014750045796113
42,C03A,PVC,white,regular,2023-05-08 10:39:08.504043,151228.0,234841.0,494886.0,527978.0,265549.0,288328.0,105203.0,71912.0,-0.7368370447991794,-0.2069233616461129,1.4411625070051635,1.6508895064299094,-0.012305426848122573,0.1320609251371393,-1.0285294522850952,-1.239517652993702,1.307844490098744,1.623489615179822,-1.0251646021004401,0.42953597911711616,-1.3722317027448414,-0.3634091300765364,0.03406033213442416,-0.6341249816082619
43,C04A,PVC,transparent,regular,2023-05-08 10:39:37.343169,136155.0,216042.0,439330.0,360300.0,197974.0,218307.0,87597.0,66724.0,-0.6568095092000523,0.006127354977494412,1.8590677148417534,1.203242607177784,-0.1438087205036216,0.02492330422283024,-1.0597647866636362,-1.232977964852552,1.0803025073606807,1.384625058060045,0.25652701931725486,-1.4240344376749572,-1.2230310758376697,-0.8558147821911608,0.010882152999770649,0.7705435579660334
44,C04A,PVC,transparent,regular,2023-05-08 10:39:52.386352,6403.0,6281.0,6178.0,6171.0,6195.0,6300.0,6172.0,6422.0,1.4214681476507067,0.16252721107440024,-0.9003491534121536,-0.9725834694452204,-0.7249229573318486,0.3585917831641529,-0.9622642814404966,1.6175327197404594,0.3404005313288797,-0.30940804344080025,-0.9642437515559359,-0.9727656155751847,-0.5491207827577553,-0.577051646096205,0.9326793006006332,2.099510007496369
45,C04A,PVC,transparent,regular,2023-05-08 10:40:03.719826,138729.0,217603.0,419215.0,386461.0,217460.0,237261.0,93251.0,68058.0,-0.7014823011049802,-0.03906723727910365,1.6541501201271724,1.379069066794607,-0.04026820786671301,0.12602842573645384,-1.0834245415476256,-1.295005324859811,1.167228930223124,1.4065350664048835,-0.550477660320095,-1.4973999926676478,-1.004935558926643,-0.6185794147256771,0.3048132245961738,0.792815405415883
46,C05A,PVC,blue,regular,2023-05-08 10:40:28.033121,114093.0,163779.0,323570.0,303748.0,152587.0,151948.0,55298.0,39815.0,-0.5062249929393325,0.006964089253890036,1.657388688391217,1.452654276540111,-0.10863411160563875,-0.11523411610431986,-1.113497707336759,-1.273416126199168,1.8802236553964513,1.326986951571598,0.23795076731664336,-0.27396461582711157,-0.6419390111386164,-0.9381604302775961,-0.8796956565243234,-0.7114016605170509
47,C05A,PVC,blue,regular,2023-05-08 10:40:34.991114,2353.0,2274.0,2254.0,2431.0,2239.0,2306.0,2260.0,2286.0,0.8845806746261138,-0.44334090818553445,-0.7795235873783568,2.195693123478121,-1.0316605967729735,0.09455137852298127,-0.6786687836205101,-0.24163130066984104,0.3676223168585452,-0.3210609319214367,-0.983559520871017,-0.9528988277435868,-0.5665779956730106,-0.5835783940929901,0.9705580060927267,2.069495347350769
48,C05A,PVC,blue,regular,2023-05-08 10:40:42.473592,2270.0,2350.0,2362.0,2316.0,2325.0,2344.0,2284.0,2336.0,-1.7740153338581828,0.8849303656013886,1.2837722205203244,-0.24512155666892924,0.05400983452027255,0.6855094381419208,-1.3086998364527578,0.4196148681959636,0.28194134940823135,-0.2932701645743289,-0.9600398581090244,-0.9784122941689052,-0.5385116605899529,-0.5753784088323838,0.965514361086571,2.098156675779793
49,C06A,PVC,grey,regular,2023-05-08 10:41:05.545396,26401.0,36906.0,77107.0,73545.0,42197.0,44085.0,19884.0,15562.0,-0.7245654612941133,-0.23538671333536296,1.6366242192386227,1.4707551378270027,0.010995462338101848,0.09891259476514806,-1.0280378935118357,-1.2292973460275634,0.6218955343517136,-0.1042907577721893,-0.7623388937303801,-1.1701924363432394,-0.7105883888509801,-0.7396408218474678,0.9349358044079996,1.9302199597845446
50,C06A,PVC,grey,regular,2023-05-08 10:41:18.713653,27101.0,36499.0,74891.0,69014.0,41413.0,43799.0,19189.0,15820.0,-0.6863471668652109,-0.2211176694563682,1.6794027460065273,1.3884734252710762,0.022140231189200353,0.14025446621979185,-1.078015158299427,-1.2447908740655893,0.8269988006677114,-0.08169509468159979,-0.7669169328917057,-1.3023202641422638,-0.6616714813228164,-0.6155528730701397,0.6581329383538065,1.9430249070870107
51,C06A,PVC,grey,regular,2023-05-08 10:41:27.892461,2162.0,37619.0,77768.0,76372.0,43684.0,45346.0,20055.0,16105.0,-1.4801178731237432,-0.08905276562812998,1.4860910141852037,1.4313225089517132,0.14889206549015113,0.21409640338274524,-0.7781315807578068,-0.9330997725001333,-2.419555747108834,0.32353008132611105,0.022213062193705935,-0.06964552713082225,0.11556650799150507,0.08547390455835674,0.7176544749104524,1.2247632432595221
52,D01A,LDPE,white,regular,2023-05-08 10:43:02.652366,137881.0,215724.0,493605.0,502035.0,247419.0,258507.0,97820.0,68598.0,-0.7398034409609964,-0.23823829140554406,1.5522300271795393,1.606546975533951,-0.03401816351787193,0.03742505396180967,-0.9979281465394167,-1.1862140142514708,0.49266487343918897,1.0380074016646312,0.9117394586887589,0.9285624658965751,-1.5104523334329465,-1.63528771727974,-0.1642285178656426,-0.0610056311108109
53,D01A,LDPE,white,regular,2023-05-08 10:43:12.010894,135277.0,215151.0,474989.0,497289.0,255960.0,278079.0,100935.0,68096.0,-0.7815425972224013,-0.2522710434427406,1.469501523237274,1.6172687021601577,0.01814289398613705,0.16471070701731508,-1.0091040527636426,-1.2267061329720994,-0.5932489586933883,1.366132264662624,-0.9333526892291948,0.761701977590761,-1.3637628280097782,0.6239916649051194,1.087009439546545,-0.9484708707727142
54,D01A,LDPE,white,regular,2023-05-08 10:43:22.410301,2408.0,2452.0,2431.0,2455.0,2410.0,272825.0,100460.0,73000.0,-0.6156315571400661,-0.6151381289593706,-0.6153736287728844,-0.6151044861288687,-0.6156091285863982,2.4168995414765786,0.4839507149861657,0.1760066731248439,-0.7579956884648924,-0.7701535345433203,-0.783704454719558,-0.7837718899641615,-0.7752094961512815,1.2324072853094838,1.2780619113219243,1.360365867211805
55,D02A,LDPE,transparent,regular,2023-05-08 10:44:00.268432,3272.0,3488.0,3429.0,3479.0,3461.0,3425.0,3374.0,3490.0,-2.241088783189784,0.8769477847264372,0.02526187034191383,0.7470295943965947,0.48719321373690955,-0.03247954758246064,-0.7686826261182351,0.9058184936886244,0.23696197444328032,-0.2850150512651342,-0.9600294981655533,-0.9610001224238782,-0.5263881268246963,-0.5798062782319251,0.9564702615997522,2.1188068408681557
56,D02A,LDPE,transparent,regular,2023-05-08 10:44:10.650795,163895.0,254938.0,542981.0,492436.0,262771.0,334194.0,104033.0,71409.0,-0.7130026843334545,-0.14575754085601483,1.6488998502962116,1.3339782662417847,-0.09695388534313866,0.3480484748887207,-1.0859740141319727,-1.2892384667621364,1.0680316174592013,1.2262994307639026,0.22417952021587978,-1.1503999816474015,-1.1621822020681747,1.2464994435824714,-0.6198655166968958,-0.832562311608984
57,D02A,LDPE,transparent,regular,2023-05-08 10:44:20.095477,150521.0,240206.0,679314.0,523965.0,257594.0,350643.0,107430.0,78641.0,-0.7514637627474453,-0.2961481002395814,1.9331293701568408,1.144448622485166,-0.20787214841166435,0.26452197636610486,-0.970229523054368,-1.1163864345550527,-0.38897232113614744,-0.05302191300422361,2.073653028180714,-0.6599611494515926,-1.3447669911060869,1.0074696646386858,-0.5241764170117739,-0.11022390110957006
58,D03A,LDPE,red,regular,2023-05-08 10:44:50.245021,99902.0,160646.0,284495.0,321830.0,175139.0,201639.0,79674.0,57252.0,-0.8188469795834589,-0.13438357831894163,1.2611469725701863,1.6818377582644237,0.028923547891493113,0.3275255519332043,-1.046776086668581,-1.2994271860883262,0.12495289237845453,0.5729678771710179,-1.7701548669357001,-0.8806542576355506,-0.715937332946158,0.1527646692161861,1.1065221299363568,1.409538888815398
