Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm
35,4mm ps,PS,transparent,regular,2023-09-19 11:51:19.522484,22370.0,35508.0,59361.0,71921.0,34977.0,39055.0,8921.0,5595.0,-0.5757574022801155,0.03705912067983569,1.1496723435572689,1.7355282979169118,0.012290847450140596,0.20250745428761063,-1.2030803903519975,-1.3582202712596545,1.0359179621773855,1.2134071202880903,-0.13441802774095435,0.6911731247992623,0.06951187532234523,0.24433525967352163,-1.4432936148915845,-1.676633699628067
36,2mm ps,PS,transparent,regular,2023-09-19 11:51:29.802414,25642.0,40404.0,77027.0,85035.0,43720.0,48257.0,12937.0,7580.0,-0.6506842103605819,-0.08343336877122899,1.323857484197669,1.631576271587422,0.04398864658646604,0.21832932320825807,-1.138891901892402,-1.3447422445556023,0.8865015624014115,1.063234715145703,0.122955936649161,0.6524481177454003,0.17234663549247337,0.3427377996253061,-1.2692994853405468,-1.9709252817189074
37,2mm ps,PS,transparent,regular,2023-09-19 11:51:31.096407,25655.0,40498.0,76720.0,85348.0,43933.0,48173.0,13422.0,7563.0,-0.6549881004952832,-0.08340903202262234,1.3114395173418405,1.6436893457311228,0.04886706446754744,0.2121423626097075,-1.126060440630435,-1.3516807170018774,0.881189941296349,1.0759320685814537,0.07003875303079536,0.6648549140919054,0.1803187874296449,0.30941667581631704,-1.1277809340958034,-2.053970206150661
38,2mm ps,PS,transparent,regular,2023-09-19 11:51:32.258399,25757.0,40464.0,76966.0,84963.0,43943.0,48439.0,13131.0,7970.0,-0.6542752302216543,-0.0864841853765924,1.322743306221589,1.6314823410775052,0.04782906987709432,0.22140549862690045,-1.1417254057988457,-1.3409753944059963,0.9268471670647824,1.0920775656924744,0.07214866466216599,0.6358040782865892,0.16638678700679785,0.33934572636300786,-1.3237772966962247,-1.9088326923795984
39,2mm ps,PS,transparent,regular,2023-09-19 11:51:33.543455,25834.0,40384.0,77724.0,85595.0,44102.0,48331.0,13262.0,7549.0,-0.6493362481750033,-0.09402587716669097,1.3310799134484559,1.631481833050272,0.047874051315020746,0.20927663268918936,-1.1291549412551756,-1.347195363906068,0.9021066570237907,1.0205404613056719,0.14069001603977435,0.6591183372879025,0.1886171111659435,0.31193350987990764,-1.1850601914353638,-2.0379459012676273
40,2mm ps,PS,transparent,regular,2023-09-19 11:51:34.752432,25592.0,40258.0,76823.0,85889.0,43872.0,48213.0,13494.0,7761.0,-0.6578847813980707,-0.09514834793881083,1.3078557219805835,1.6557193866295437,0.043521328218407575,0.21008609418367738,-1.122086702302893,-1.3420626993724374,0.8797945765128856,1.0540886554457594,0.06445074876161537,0.7219859255722657,0.15999690989401044,0.31012412213851287,-1.1603593642792147,-2.030081574045834
41,2mm ps,PS,transparent,regular,2023-09-19 11:51:35.827884,26032.0,40590.0,77187.0,86470.0,44038.0,48413.0,13333.0,7531.0,-0.6439907128189881,-0.08980981478775792,1.3033319852705558,1.6567089104267523,0.04144555933036831,0.20798913872909286,-1.1274048647697088,-1.3482702013803145,0.926510382262291,1.0249768104324657,0.07570655876653697,0.7035412575854328,0.15858362828138753,0.30096168721946276,-1.1560340893596575,-2.0342462351879194
42,3mm pet,PET,transparent,regular,2023-09-19 11:51:52.086667,23438.0,37566.0,64802.0,76089.0,34911.0,40405.0,10463.0,6231.0,-0.5838456797267674,0.03634185709561358,1.231941216728567,1.7274152207004112,-0.08020669261159348,0.1609675944284802,-1.1534191006122707,-1.3391944160024405,1.059584715762815,1.316543830486344,-0.021376177420168976,0.7373065440385599,-0.24361245577004081,0.12354137595069602,-1.2525958106881587,-1.7193920223600456
43,3mm pet,PET,transparent,regular,2023-09-19 11:51:53.665718,23262.0,37387.0,63873.0,76042.0,35175.0,40007.0,10528.0,6154.0,-0.587239245274846,0.0368253328019098,1.2070182117357824,1.7446636524873604,-0.06090428466398639,0.15258102799207618,-1.1498472691494943,-1.3430974259288024,1.0442232139184442,1.3188938736872422,-0.07152701505495002,0.7625559612649859,-0.18495819478699926,0.09599784254018988,-1.2143383544857322,-1.750847327083177
44,3mm pet,PET,transparent,regular,2023-09-19 11:51:54.830819,23704.0,37729.0,64365.0,76376.0,34775.0,40064.0,10390.0,6150.0,-0.5703383496736727,0.045436737492406114,1.2149044894892456,1.7422538350829548,-0.08426020421801075,0.1479561548565982,-1.1548966035438453,-1.341056059485676,1.1026867363105743,1.3113213442707037,-0.048173518720255964,0.7432107273850248,-0.24907105938890525,0.08298568307329923,-1.236526897705916,-1.7064330152245266
45,3mm pet,PET,transparent,regular,2023-09-19 11:51:56.166224,23282.0,37467.0,64794.0,76587.0,35187.0,40399.0,10795.0,6154.0,-0.5927736576021654,0.02772791205251022,1.2231065792328641,1.7389736931516226,-0.07200727150848099,0.15598385863181996,-1.1389987616048396,-1.342012352353331,1.0215185191623437,1.306823912054893,-0.03473399932897178,0.7748422812370487,-0.22067289764040868,0.1122181742898425,-1.15980540420744,-1.8001905855673048
46,3mm pet,PET,transparent,regular,2023-09-19 11:51:57.235215,23671.0,37603.0,65039.0,76631.0,35210.0,40650.0,10817.0,6061.0,-0.5803973446448397,0.028071591193669376,1.2263169058409085,1.7325882167969808,-0.07644076621815608,0.16114687453417592,-1.1417854943195596,-1.349499983183179,1.0767539062400455,1.2761223637424577,-0.032248624153147845,0.7392669705663799,-0.22884488305588307,0.123720088236401,-1.1371290360114823,-1.8176407855647705
47,3mm pc,PC,transparent,regular,2023-09-19 11:52:09.924341,23624.0,36743.0,67745.0,78726.0,38105.0,42947.0,10773.0,6032.0,-0.6071623353555388,-0.056416880006632475,1.245070322274547,1.7060609347592133,0.0007609010883603115,0.2040316911485329,-1.1466569497841381,-1.3456876841243441,0.9528406449735864,1.0191191141708769,0.06822243705264386,0.7868157862136651,0.06000881029319365,0.30731737070751153,-1.2581494713673627,-1.9361746920441087
48,3mm pc,PC,transparent,regular,2023-09-19 11:52:11.372325,23773.0,37510.0,68312.0,80177.0,38289.0,42889.0,10680.0,6218.0,-0.6081674202955738,-0.04015029678453918,1.2334948541499362,1.7241058442102424,-0.007939090610331124,0.18226828859551872,-1.1495555107177895,-1.334056668547464,0.9272322724185501,1.0816936602874672,0.06053422034831413,0.8336448932442819,0.03415167290145987,0.2457594174479434,-1.3230019722043411,-1.8600141644436712
49,3mm pc,PC,transparent,regular,2023-09-19 11:52:12.724890,23784.0,37484.0,69070.0,80422.0,38406.0,43202.0,10667.0,6419.0,-0.612339543310589,-0.049230903190096355,1.2490427834409898,1.7156420011525104,-0.011334102738191668,0.1857950241244275,-1.1514852391106256,-1.3260900203684252,0.919656833865448,1.0700211464251428,0.0911864376548485,0.8399054118862425,0.02154014434838022,0.26144243344473117,-1.384276665330873,-1.81947574229392
50,3mm pc,PC,transparent,regular,2023-09-19 11:52:14.104106,23566.0,37743.0,68831.0,80247.0,38628.0,43683.0,10681.0,6460.0,-0.6247307779665835,-0.04065789163428029,1.2401249178669287,1.7104484045262764,-0.004197109776053001,0.20406193236331305,-1.1555750426482316,-1.32947443273137,0.8582713126589081,1.110566341218211,0.06365935417232775,0.8217658484300638,0.04304780551400506,0.3154381368946497,-1.3961015071653622,-1.8166472917228034
51,3mm pc,PC,transparent,regular,2023-09-19 11:52:15.611327,23575.0,37238.0,68309.0,79672.0,38064.0,42640.0,10459.0,6136.0,-0.6086063916204416,-0.042418507834337336,1.2451481859458022,1.7160252205254336,-0.008189481119317051,0.18143766930190913,-1.1521268690952673,-1.3312698261037816,0.9106130109684002,1.0694816071343545,0.09932321813520177,0.8304328368899963,0.04314092443553769,0.25256018867301183,-1.353697268358151,-1.8518545178783519
52,3mm pc,PC,transparent,regular,2023-09-19 11:52:16.943316,23274.0,37013.0,67532.0,78561.0,37948.0,42296.0,10509.0,6091.0,-0.6149376787529439,-0.037411616247872044,1.245470536863147,1.7090803296696422,0.0018915985743306089,0.18466205637854144,-1.1515211410047266,-1.3372340854801184,0.8934821328570024,1.0959595474207837,0.0821858021533913,0.8054832508752239,0.06888854329411445,0.255005092866929,-1.324805920970215,-1.8761984484972325
53,3mm pc,PC,transparent,regular,2023-09-19 11:52:18.086558,23814.0,37405.0,68233.0,80038.0,38217.0,43453.0,10746.0,6467.0,-0.6112565394966151,-0.047366015689859965,1.2316875541662688,1.7214769466715107,-0.013676139644603168,0.2035654748541217,-1.1534477958505753,-1.3309834850102475,0.9457190601051673,1.076764210360964,0.03153055729105849,0.8273059427253918,0.00037805798603173456,0.3027448846067884,-1.3699909679600468,-1.8144517451153581
54,cd case,PS,transparent,regular,2023-09-19 11:53:12.567391,26179.0,40646.0,81603.0,90416.0,47157.0,51084.0,14852.0,8957.0,-0.6898820566492856,-0.16272547804632434,1.329688428765142,1.650821416062294,0.07452595509695904,0.21762016150974878,-1.102621571810393,-1.317426854928141,0.7683685237452124,0.8558364531111489,0.09149567495804352,0.8478916025755868,0.3223114553164722,0.3835707046430724,-1.213952513858941,-2.055521900490593
55,cd case,PS,transparent,regular,2023-09-19 11:53:14.051858,26576.0,40989.0,81783.0,90378.0,46950.0,51020.0,15169.0,9106.0,-0.6825704641432186,-0.1556454238215213,1.3357429127415346,1.6499676210996133,0.062282846861725645,0.2110780258049927,-1.0995991143166455,-1.3212564042264805,0.8835413363661306,0.9077220314736293,0.054407368504155465,0.8106417835384875,0.23066831952037167,0.3235712313528746,-1.1450768162142906,-2.0654752545413633
56,cd case,PS,transparent,regular,2023-09-19 11:53:15.349215,26175.0,40753.0,81627.0,90472.0,47099.0,51105.0,15086.0,8976.0,-0.6923881589455312,-0.1607700024217702,1.329788409551903,1.6523403778913643,0.07065055055530399,0.21673796549797011,-1.0967724186308094,-1.3195867234984306,0.760872303550712,0.8775440173682739,0.07549094129991739,0.8495129416471326,0.296442061789982,0.37423157217677105,-1.1343409662598694,-2.0997528715729152
57,cd case,PS,transparent,regular,2023-09-19 11:53:16.703280,26065.0,40697.0,81431.0,90054.0,46630.0,50692.0,14796.0,8797.0,-0.6880402063589182,-0.15340023612784365,1.3349830708290034,1.6500596470525242,0.0633861870119161,0.2118079720774317,-1.0997992156901084,-1.318997218794005,0.7613861938172449,0.899989359660999,0.12143639134667544,0.8422205812937823,0.26535937481458105,0.35634404130714536,-1.1661021300778722,-2.080633812162556
58,bag,LDPE,transparent,regular,2023-09-19 11:53:34.416479,29784.0,45804.0,105100.0,96637.0,53342.0,57947.0,22727.0,12900.0,-0.7464645751078358,-0.23204066603793577,1.6720342473333996,1.4002758489277463,0.010014728878974723,0.15788751922022876,-0.9730744082106001,-1.2886326950039777,0.3049147351755794,0.29566806181417316,1.2715499363371896,-0.6674339868962404,-0.6489509534686978,-0.48294355590463955,1.5605133437560346,-1.6333175808134024
