type, 940,1050,1200,1300,1460,1550,1650,1720
5, 0.2309, 0.20636, 0.16393, 0.2111, 0.19619, 0.19385, 0.23337, 0.04645
5, 0.23028, 0.20569, 0.16205, 0.20696, 0.1952, 0.19328, 0.2309, 0.04581
5, 0.22589, 0.20237, 0.15807, 0.20386, 0.18822, 0.18899, 0.22637, 0.04516
5, 0.23152, 0.20799, 0.16619, 0.20938, 0.19233, 0.18935, 0.22796, 0.04718
5, 0.2259, 0.20225, 0.15773, 0.20272, 0.18602, 0.18787, 0.22843, 0.04557
