Reading,Name,PlasticType,Color,MeasurementType,DateTime,nm940,nm1050,nm1200,nm1300,nm1450,nm1550,nm1650,nm1720,nm940_snv,nm1050_snv,nm1200_snv,nm1300_snv,nm1450_snv,nm1550_snv,nm1650_snv,nm1720_snv,nm940_norm,nm1050_norm,nm1200_norm,nm1300_norm,nm1450_norm,nm1550_norm,nm1650_norm,nm1720_norm
10,A02A,PET,white,regular,2023-05-22 16:18:58,136511,217978,454877,485379,237000,255614,79310,52200,-0.6910591664,-0.1463101496,1.437772943,1.641732025,-0.01911489509,0.1053521676,-1.07354764,-1.254825285,1.049293773,1.018274229,0.166304571,0.7882637733,-0.08621762623,0.1876818273,-1.179710592,-1.943889955
11,A02A,PET,white,regular,2023-05-22 16:19:00,138886,213302,453857,482574,230256,255877,79587,52525,-0.6692754574,-0.168583781,1.449937588,1.643153602,-0.05451252368,0.1178727354,-1.068255727,-1.250336437,1.333465215,0.808130134,0.1886125958,0.7748533221,-0.3707317172,0.2490531627,-1.115481217,-1.867901495
12,A03A,PET,transparent,regular,2023-05-22 16:19:24,146236,225755,526013,524905,263007,281210,97017,66224,-0.7251313666,-0.2448566608,1.568625936,1.561933895,-0.01986397556,0.09007755374,-1.022401714,-1.208383668,1.169445869,0.0778393855,1.274409498,0.8163492032,-0.6074537094,-0.1689225396,-0.7076034248,-1.854064282
13,A03A,PET,transparent,regular,2023-05-22 16:19:25,146580,226521,528607,523520,265252,283707,97321,66722,-0.7285630518,-0.246022355,1.577432304,1.546726102,-0.01223388946,0.09916437374,-1.025900741,-1.210602743,1.167120395,0.04941503748,1.361134553,0.6360681184,-0.5171332466,-0.04167521707,-0.7868036963,-1.868125944
14,A03A,PET,transparent,regular,2023-05-22 16:19:26,145843,227654,527645,523938,263405,281665,96717,65976,-0.7285329425,-0.2349851089,1.574794849,1.55243133,-0.01930716099,0.09085141721,-1.024899334,-1.21035305,1.0393505,0.3034823098,1.313119422,0.7233441535,-0.558230491,-0.1302071397,-0.7836447013,-1.907214054
15,A03A,PET,transparent,regular,2023-05-22 16:19:28,144958,224669,523959,524454,264986,283171,96855,65525,-0.7323510136,-0.2503557745,1.559386358,1.562379517,-0.006567563814,0.1033932123,-1.023219488,-1.212665247,0.9562580743,-0.005118964296,1.207921316,0.8456760044,-0.3291874517,0.0945058812,-0.6931442099,-2.07691065
16,A04A,PET,transparent,regular,2023-05-22 16:19:41,122639,199014,357284,415018,187460,216389,61104,39344,-0.6234447009,-0.006202726227,1.272892362,1.739482845,-0.09957901134,0.1342172975,-1.120753832,-1.296612233,1.213662642,1.323160498,-0.2772427851,0.6718465655,-0.373009672,0.238706934,-1.134025841,-1.663098341
17,A04A,PET,transparent,regular,2023-05-22 16:19:43,122595,200644,358152,417390,189445,216972,61184,39437,-0.6283145664,-0.0006704740125,1.265956462,1.74232875,-0.09072910629,0.1306338699,-1.122161398,-1.297043537,1.173421599,1.350505288,-0.2876946781,0.6806408519,-0.3313584815,0.2274032174,-1.146254088,-1.666663709
18,A04A,PET,transparent,regular,2023-05-22 16:19:44,124117,199412,360681,420508,192468,221496,61989,39862,-0.6267000546,-0.02520093193,1.263107216,1.741039191,-0.08067353845,0.151218573,-1.123013721,-1.299776734,1.220035283,1.249861019,-0.3113436909,0.6782776348,-0.2983079627,0.3104051325,-1.151669648,-1.697257768
19,A04A,PET,transparent,regular,2023-05-22 16:19:46,124636,200937,356407,421689,190553,218334,61404,39665,-0.6175057308,-0.006138630162,1.239575622,1.762652214,-0.08934115665,0.1332560495,-1.124156555,-1.298341813,1.239766196,1.29603216,-0.3516738558,0.7027430448,-0.3271046696,0.2266007407,-1.142680643,-1.643682974
20,A05A,PET,green,regular,2023-05-22 16:20:08,56131,90665,199741,211554,125640,139108,48690,34265,-0.9006740476,-0.3558832438,1.364844205,1.551200079,0.1958645515,0.4083288634,-1.018059476,-1.245620932,-1.075858826,-0.9880014422,-1.146943136,-0.7080114752,0.5970550189,1.179864113,1.130987096,1.01090865
21,A05A,PET,green,regular,2023-05-22 16:20:10,56323,91608,201681,212681,125971,139473,49867,34237,-0.9043032728,-0.3508878713,1.375514098,1.548039801,0.1880667395,0.3998341973,-1.005560176,-1.250703515,-1.104090017,-0.9498798374,-1.114670346,-0.721436157,0.5413125861,1.117029741,1.321609903,0.9101241268
22,A05A,PET,green,regular,2023-05-22 16:20:11,58041,92519,201799,215641,126263,141193,49770,34834,-0.8882214387,-0.3506406015,1.353252719,1.569077127,0.1754957107,0.4082842106,-1.017182837,-1.250064889,-0.9400498078,-0.9823166694,-1.243417662,-0.7067021492,0.4656742401,1.174578085,1.210786145,1.021447818
23,A05A,PET,green,regular,2023-05-22 16:20:13,58028,92044,203917,216224,125479,138222,48800,34376,-0.8753620591,-0.3493554116,1.380593485,1.570902864,0.1676669384,0.3647184056,-1.0180593,-1.241104922,-0.9663557701,-1.069048613,-1.189085396,-0.6707479229,0.5333040114,1.120809031,1.181876306,1.059248354
24,B01A,HDPE,white,regular,2023-05-22 16:20:46,124183,195232,350255,386414,185302,209416,77210,53723,-0.6582501493,-0.02224375282,1.365469228,1.689152254,-0.1111337234,0.1047265737,-1.078736412,-1.288984019,1.679955679,1.442813463,-1.148783657,-0.218541741,-1.217706385,-0.4604648646,0.08536293997,-0.162635434
25,B01A,HDPE,white,regular,2023-05-22 16:20:48,124640,193365,351194,389457,185419,208950,77866,53949,-0.6538677218,-0.04218788541,1.362552994,1.703108913,-0.1129104461,0.09652481377,-1.070174927,-1.28304574,1.735311021,1.318026045,-1.160788414,-0.1528078234,-1.252624981,-0.5148416428,0.1658619325,-0.1381361375
26,B01A,HDPE,white,regular,2023-05-22 16:20:49,122825,195399,346976,386467,181072,207594,76371,53197,-0.6583132863,-0.007520204866,1.351716752,1.705844533,-0.1359947616,0.1018360609,-1.074880401,-1.282688692,1.586971874,1.508451559,-1.112437119,-0.1132473213,-1.314231603,-0.4435148646,0.05707796284,-0.1690704868
27,B01A,HDPE,white,regular,2023-05-22 16:20:51,122057,193849,349846,384958,182071,204195,76407,53089,-0.660209995,-0.01754544406,1.37890182,1.693215917,-0.12297924,0.07506943565,-1.06885771,-1.277594784,1.609935396,1.506277869,-1.038400884,-0.1269166791,-1.27909409,-0.6097218118,0.1014014693,-0.1634812693
28,B02A,HDPE,transparent,regular,2023-05-22 16:21:08,95982,155297,260138,314170,167050,195439,76876,55905,-0.8206622658,-0.1164670503,1.128218621,1.769693389,0.02306605883,0.3601038734,-1.047491125,-1.296461501,0.1175893758,0.2059361285,-1.883654915,-0.6912654713,-0.6072598675,0.2215431875,1.211938164,1.425173399
29,B02A,HDPE,transparent,regular,2023-05-22 16:21:09,93814,151592,256307,315055,166916,195940,76410,55054,-0.8302285895,-0.1456620373,1.095024496,1.791083823,0.03590011169,0.3797828977,-1.03643504,-1.289465662,0.01244759375,0.08966380613,-1.929941889,-0.6013659352,-0.5431383918,0.3287177703,1.258253232,1.385363813
30,B02A,HDPE,transparent,regular,2023-05-22 16:21:11,99932,160446,268931,322746,170387,202225,78935,57381,-0.8095919509,-0.1116145099,1.139667552,1.760377735,0.00304645688,0.3702706656,-1.05177446,-1.300381489,0.2047248026,0.2297509652,-1.871540994,-0.7163969589,-0.6856378672,0.2581610967,1.185487167,1.395451788
31,B02A,HDPE,transparent,regular,2023-05-22 16:21:12,97735,156477,264767,321289,170510,201907,79168,57317,-0.824146874,-0.1414338253,1.117137487,1.774049185,0.02166093161,0.3865640944,-1.039936823,-1.293894176,0.08383902986,0.08529320092,-1.867850076,-0.6727721204,-0.6045391911,0.3029107379,1.252279132,1.420839287
32,B03A,HDPE,green,regular,2023-05-22 16:21:34,103370,164387,245655,285879,144413,167761,66806,49294,-0.6511779731,0.1422804487,1.199080669,1.722149183,-0.1174592716,0.1861555772,-1.126652246,-1.354376387,1.226030271,1.17166115,-1.577270186,-0.7566246634,-1.004715273,-0.3780400782,0.5152493843,0.8037093959
33,B03A,HDPE,green,regular,2023-05-22 16:21:35,105108,168777,250584,295458,147707,171259,68488,49698,-0.6554920547,0.1466803539,1.177375327,1.742747559,-0.1187827859,0.1779513322,-1.116871275,-1.353608456,1.204121934,1.230364338,-1.606330225,-0.6912524453,-1.010259287,-0.3873252497,0.5501396473,0.7105412882
34,B03A,HDPE,green,regular,2023-05-22 16:21:37,104806,169494,252820,292629,145578,168356,67239,49399,-0.6489776604,0.1664400416,1.21679707,1.718605184,-0.1350305521,0.1520951037,-1.122524482,-1.347404704,1.226572315,1.312495797,-1.504086109,-0.7027255161,-1.047819583,-0.4524005222,0.4572629372,0.7107006813
35,B03A,HDPE,green,regular,2023-05-22 16:21:38,103472,166727,247180,290839,144194,165913,67391,49889,-0.6533898949,0.1573455418,1.188506685,1.748081397,-0.1314585305,0.146912554,-1.115837848,-1.340159904,1.165520649,1.219397173,-1.553134427,-0.6757380517,-1.035205082,-0.4851084035,0.5269081382,0.8373600049
36,B04A,HDPE,yellow,regular,2023-05-22 16:22:02,115951,179040,269806,304013,146609,169639,68374,49396,-0.5609147373,0.1935770246,1.279062597,1.688149754,-0.1942706561,0.08114891423,-1.129895931,-1.356856965,1.600727537,1.316081369,-1.221956082,-0.6352663408,-1.115851329,-0.590481654,0.2689310633,0.3778154352
37,B04A,HDPE,yellow,regular,2023-05-22 16:22:03,116392,182832,273409,306234,146335,170892,66581,47717,-0.555840875,0.2231594358,1.285162915,1.670031747,-0.204763116,0.08316449736,-1.139868336,-1.361046268,1.626773858,1.477075393,-1.134727692,-0.5797654404,-1.108519908,-0.5345424769,0.1005404353,0.1531658307
38,B04A,HDPE,yellow,regular,2023-05-22 16:22:05,116720,178428,273903,307133,147139,170025,67544,49102,-0.553119326,0.1726393746,1.295537734,1.68636164,-0.1953560876,0.07381020556,-1.131486958,-1.348386582,1.674136004,1.303056566,-1.1729201,-0.5957115371,-1.126017396,-0.5972452494,0.181119497,0.3335822152
39,B04A,HDPE,yellow,regular,2023-05-22 16:22:06,116459,178981,271800,305171,145890,168687,67102,48464,-0.5486936701,0.1912813223,1.289834453,1.684794714,-0.2003650178,0.06944736672,-1.132855177,-1.353443992,1.668850522,1.345340411,-1.159781943,-0.5876784962,-1.118260085,-0.5978991902,0.1720134929,0.2774152879
40,B05A,HDPE,gray,regular,2023-05-22 16:22:24,39214,56361,104634,104922,56723,61223,24978,19364,-0.6349250699,-0.06828541531,1.52694384,1.536461086,-0.05632276557,0.09238420624,-1.105367837,-1.290888046,1.475740665,0.4731157132,-1.034218414,-1.107929163,-0.9032621666,-0.7188789064,0.5072978168,1.308134455
41,B05A,HDPE,gray,regular,2023-05-22 16:22:25,38866,56879,104668,103998,57441,61138,25334,19048,-0.6494125615,-0.05122440623,1.535785739,1.513535916,-0.03256112176,0.09021140974,-1.098792571,-1.307542404,1.428077726,0.571054861,-1.057761841,-1.201329895,-0.8290046522,-0.7472126713,0.6524858864,1.183690586
42,B05A,HDPE,gray,regular,2023-05-22 16:22:27,38077,55673,102727,103143,56559,60618,24919,19027,-0.656873661,-0.06461997322,1.519143668,1.533145573,-0.03479860658,0.1018209501,-1.099751248,-1.298066702,1.365054539,0.5033448132,-1.096675693,-1.162621775,-0.8434182547,-0.7071429516,0.6295218906,1.311937431
43,B05A,HDPE,gray,regular,2023-05-22 16:22:28,39241,56561,105044,105099,56916,61340,25397,19536,-0.6406301151,-0.06870822582,1.532243793,1.534059942,-0.05698580834,0.08909862805,-1.097771376,-1.291306837,1.413161698,0.4522100852,-1.031290442,-1.119851628,-0.9058970178,-0.7353008792,0.6009013928,1.326066791
44,B02A,HDPE,white,regular,2023-05-22 16:08:46,39294,57974,104602,102935,55480,59378,23851,18948,-0.6154186281,0.005526343767,1.555495409,1.500082386,-0.07737712303,0.05219694015,-1.128761947,-1.291743382,1.551232516,0.8062244615,-0.8976095262,-1.099217728,-0.9264442584,-0.812654492,0.2091810744,1.169287952
45,B02A,HDPE,white,regular,2023-05-22 16:08:48,38674,55984,103469,103699,56164,58399,23522,18468,-0.6171690328,-0.04352456945,1.530103816,1.537725897,-0.03755946237,0.03650728377,-1.11929849,-1.286785441,1.65536437,0.6716691012,-0.9526862961,-1.034096412,-0.8050744242,-0.9048189531,0.2228363271,1.146806287
46,B02A,HDPE,white,regular,2023-05-22 16:08:50,38903,56708,105407,104100,57166,60731,24477,19001,-0.6385362389,-0.05275864086,1.549419581,1.506419788,-0.03769061841,0.07959649964,-1.113146047,-1.293304324,1.521123757,0.6056356599,-0.9799159284,-1.173818401,-0.8378696027,-0.7694806353,0.3978370288,1.236488122
47,B02A,HDPE,white,regular,2023-05-22 16:08:51,39076,57238,105082,104333,55886,59447,24000,18721,-0.6201717697,-0.02411767709,1.54606248,1.521481238,-0.06848862374,0.0483789362,-1.114947207,-1.288197376,1.596372205,0.7429483941,-0.913975357,-1.063529866,-0.9243460365,-0.8493550955,0.2812981036,1.130587652
48,C01A,PVC,transparent,regular,2023-05-22 16:09:12,128385,196232,415334,462665,234876,258119,92213,65995,-0.763352714,-0.2621914857,1.356235673,1.705852636,0.02325775307,0.1949453801,-1.030542184,-1.224205059,0.5083161854,-0.695645725,-2.092726863,0.3063081538,-0.6040812487,0.5054189869,0.945221458,1.127189053
49,C01A,PVC,transparent,regular,2023-05-22 16:09:14,129812,197968,413779,461091,226784,254754,90279,64422,-0.7410984378,-0.2362433966,1.362343247,1.712799579,-0.02279332808,0.1843901261,-1.033933028,-1.225464761,1.086733104,-0.2109328209,-1.953658088,0.4879070335,-1.242886937,0.4284316691,0.6512839001,0.7531221396
50,C01A,PVC,transparent,regular,2023-05-22 16:09:16,127957,200847,415753,464876,235274,257532,92091,66323,-0.7705831236,-0.2337324168,1.349097025,1.710898606,0.01982992758,0.1837649397,-1.034744016,-1.224530942,0.3368948989,-0.1957553695,-2.229841793,0.350662441,-0.6743828516,0.3630614412,0.8423669833,1.20699425
51,C01A,PVC,transparent,regular,2023-05-22 16:09:17,129982,200517,416839,463603,229476,259632,92210,65677,-0.7539263693,-0.233897067,1.360967592,1.705741822,-0.02039272773,0.201936664,-1.032405802,-1.228024112,0.7545209872,-0.1908770224,-1.991440929,0.2912755678,-1.205940592,0.5824592839,0.855208972,0.9047937324
52,C02A,PVC,white,regular,2023-05-22 16:09:41,130168,206052,355843,438149,198686,217249,77409,51636,-0.6401575638,-0.02704253847,1.183214074,1.848216515,-0.08655713017,0.06342513505,-1.066431029,-1.274667463,1.536333296,1.40770017,-1.214179589,0.6901379258,-0.7863507673,-0.4327681538,-0.2997254817,-0.9011473999
53,C02A,PVC,white,regular,2023-05-22 16:09:43,128043,199700,348945,429821,191377,211749,75265,51875,-0.6310747444,-0.04036757302,1.189939191,1.856643535,-0.1089785362,0.05895881111,-1.06615217,-1.258968514,1.614837616,1.312520438,-1.207713511,0.7253172755,-0.9408745319,-0.4751591785,-0.3651910775,-0.6637370302
54,C02A,PVC,white,regular,2023-05-22 16:09:44,130287,203111,357915,434416,191958,214074,74639,51198,-0.621642605,-0.03304707219,1.218146804,1.836461465,-0.1231905136,0.05556070583,-1.071414167,-1.260874618,1.638231714,1.343203155,-1.002270163,0.7141453622,-0.9411634706,-0.4278937729,-0.5012716194,-0.8229812047
55,C02A,PVC,white,regular,2023-05-22 16:09:46,128528,205399,355009,432757,193784,214846,76202,51773,-0.6418045238,-0.01538723886,1.203775905,1.837339811,-0.1100371948,0.06159581184,-1.068206039,-1.267276531,1.502899498,1.483765884,-1.144918726,0.6633537657,-0.9230335931,-0.4431898644,-0.3550484757,-0.7838284888
56,C03A,PVC,white,regular,2023-05-22 16:10:07,140324,224801,466589,517958,247880,270880,93960,65005,-0.7333258978,-0.1855908887,1.382122837,1.715191006,-0.03595043888,0.1131777879,-1.033942468,-1.221681937,1.047955046,1.070146706,-0.9751685863,1.508808873,-1.038657873,-0.06795401097,-0.4176166742,-1.127513481
57,C03A,PVC,white,regular,2023-05-22 16:10:08,140826,224839,465112,519415,248593,269595,94785,64400,-0.7303121461,-0.1855073278,1.372607346,1.724749706,-0.03146814756,0.104724951,-1.028877352,-1.225917029,1.078089031,1.009208824,-1.002491589,1.494005806,-0.9148780161,-0.1891275882,-0.1797829447,-1.295023522
58,C03A,PVC,white,regular,2023-05-22 16:10:09,135659,217251,462863,515283,246597,266763,93784,64600,-0.7463766184,-0.2153989388,1.382974552,1.724109099,-0.02442346347,0.106811166,-1.018887285,-1.20880851,0.5837921322,0.5979765028,-0.9638028848,2.061536416,-0.9523515085,-0.1236348161,-0.1137628913,-1.089752951
59,C03A,PVC,white,regular,2023-05-22 16:10:11,139972,220148,463518,516219,248805,267190,93572,64826,-0.7284135803,-0.2060839232,1.379420076,1.722755928,-0.01938963832,0.1003847424,-1.030699752,-1.217973853,1.221920432,0.7044466622,-1.037745431,1.685431615,-0.8212438538,-0.2796267667,-0.3793072112,-1.093875447
60,C04A,PVC,transparent,regular,2023-05-22 16:10:26,96495,164783,332049,377711,234267,296535,100658,59045,-0.9909804601,-0.382407017,1.108245009,1.515178593,0.2368250168,0.7917490322,-0.9538803657,-1.324729808,-0.9996056973,-0.6654512707,-1.200032106,-0.6097076238,0.3592220262,1.642971235,1.381850799,0.0907526374
61,C04A,PVC,transparent,regular,2023-05-22 16:10:28,100068,169912,335327,386255,236261,301698,102267,58448,-0.9748072524,-0.3626004416,1.087319231,1.533720761,0.2189714856,0.7925494176,-0.955532257,-1.339620944,-0.910977476,-0.5955836295,-1.249593432,-0.5839490562,0.3181851982,1.68244382,1.405931839,-0.06645726421
62,C04A,PVC,transparent,regular,2023-05-22 16:10:29,99984,168582,339700,386866,237086,300881,103551,60596,-0.9813073903,-0.3811943996,1.115789984,1.528410313,0.2180962548,0.7761913631,-0.9501023546,-1.32588377,-0.9509738958,-0.6763930738,-1.219913304,-0.6133826155,0.2956385176,1.606571126,1.446629493,0.111823752
63,C04A,PVC,transparent,regular,2023-05-22 16:10:31,100426,171312,341496,386481,240131,307561,104259,61219,-0.9897425065,-0.3726063958,1.109021738,1.500662794,0.2265343372,0.8135823854,-0.9563722682,-1.331080084,-0.9574890885,-0.6292073382,-1.214482938,-0.6584868903,0.3047674111,1.657775493,1.387681013,0.1094423381
64,C05A,PVC,blue,regular,2023-05-22 16:10:52,104111,153241,299792,281431,139624,137066,48203,35377,-0.5051498602,0.03738410158,1.655721057,1.452963759,-0.112986038,-0.1412335828,-1.122532086,-1.264167351,1.907610245,1.24148592,0.2795276588,-0.2075342183,-0.5546821441,-0.9496142187,-0.9461483524,-0.7706448908
65,C05A,PVC,blue,regular,2023-05-22 16:10:54,104610,156324,306129,285104,142464,144509,50197,36324,-0.528605596,0.03389740269,1.663354836,1.434661919,-0.1168604494,-0.09461659603,-1.12046613,-1.271365386,1.88457111,1.30502207,0.2831291249,-0.2906403437,-0.6149725104,-0.8445450773,-0.9142615741,-0.8083027995
66,C05A,PVC,blue,regular,2023-05-22 16:10:55,104498,156981,304862,287879,141184,142204,50297,36506,-0.5266445382,0.04262351574,1.646646325,1.462436593,-0.1287220142,-0.1176583666,-1.114547246,-1.264134269,1.860787885,1.3306944,0.2570942703,-0.2182166523,-0.6572425252,-0.9235145549,-0.8862964544,-0.7633063689
67,C05A,PVC,blue,regular,2023-05-22 16:10:57,104157,155133,303800,285483,139779,139488,49375,35387,-0.5158629248,0.03870474597,1.656052359,1.456781799,-0.1283313498,-0.1314971374,-1.111836052,-1.26401144,1.866436216,1.284682114,0.3076890666,-0.1845642378,-0.6183821906,-0.9271638293,-0.887206846,-0.8414902923
68,C06A,PVC,gray,regular,2023-05-22 16:11:14,24233,35329,72686,69092,38418,40493,17339,14099,-0.7182710238,-0.1771338947,1.644717199,1.46944261,-0.02648748227,0.07470750177,-1.054482214,-1.212492695,0.668783892,-0.08281592506,-0.7062807941,-1.140487584,-0.75944119,-0.7542308472,0.7741043618,2.000368087
69,C06A,PVC,gray,regular,2023-05-22 16:11:16,24518,35917,75453,70700,39916,41462,17661,14477,-0.7295940471,-0.1928633248,1.668719783,1.444921105,-0.004567319947,0.06822728456,-1.05246119,-1.20238229,0.5778154024,-0.1434199785,-0.6251160434,-1.17235563,-0.6737178727,-0.7734814421,0.7420470665,2.068228498
70,C06A,PVC,gray,regular,2023-05-22 16:11:17,24964,36236,73013,70175,39783,40874,17714,14423,-0.7131790231,-0.165706208,1.620525847,1.482686257,0.006568993811,0.05955806773,-1.065306233,-1.225147702,0.7245679513,-0.0472899893,-0.8000144512,-1.145754189,-0.643847606,-0.8131844038,0.7586323925,1.966890296
71,C06A,PVC,gray,regular,2023-05-22 16:11:19,24617,35921,73467,71046,39204,41159,17451,14011,-0.7145555376,-0.1757971053,1.61367778,1.498290823,-0.01932648127,0.07385051229,-1.056093305,-1.220046685,0.747695905,-0.05453224383,-0.7716652768,-1.114082358,-0.7565987717,-0.780735989,0.7762694091,1.953649325
72,D01A,LDPE,white,regular,2023-05-22 16:12:01,129507,206459,444684,465818,239760,264602,96088,63580,-0.7761820979,-0.2297420614,1.461905689,1.61197929,0.006730020592,0.1831343166,-1.013492104,-1.244333053,0.1975317791,0.04609909988,-1.362131236,-0.1528970936,-0.9225440726,0.7942590037,2.044940984,-0.645258464
73,D01A,LDPE,white,regular,2023-05-22 16:12:03,127238,197631,436957,457791,231547,262123,94581,62343,-0.7686366138,-0.2607760691,1.465876193,1.616186119,-0.01608415044,0.2045108521,-1.004245294,-1.236831037,0.2981269295,-0.6343332188,-1.021728612,0.009719169952,-1.17190893,1.069694999,1.92838291,-0.4779532468
74,D01A,LDPE,white,regular,2023-05-22 16:12:04,128568,206248,440300,461245,235737,265100,95123,63097,-0.7772672606,-0.220064061,1.458804673,1.609044388,-0.008537733114,0.2020847894,-1.017170209,-1.246894587,0.1913298803,0.2650315466,-1.335111831,-0.2198346827,-1.161244167,1.061926033,1.796582457,-0.5986792362
75,D01A,LDPE,white,regular,2023-05-22 16:12:06,128816,206747,442430,463570,237533,262837,95083,63054,-0.7753443034,-0.219434577,1.461776649,1.612575838,0.0001729839327,0.1806754761,-1.015973871,-1.244448196,0.2308068103,0.3311479761,-1.357069232,-0.1089085244,-1.062612982,0.7903654765,1.918161782,-0.7418913059
76,D02A,LDPE,transparent,regular,2023-05-22 16:12:42,179770,204944,488180,557655,236854,268101,103699,62704,-0.5072482302,-0.3533405883,1.378294625,1.80304768,-0.1582506998,0.03278576977,-0.9723276068,-1.22296095,2.206874239,-0.7241774944,-0.2623677293,0.7227194616,-0.9488257318,-0.4236586761,0.3358396057,-0.9064036745
77,D02A,LDPE,transparent,regular,2023-05-22 16:12:44,179139,209937,487270,555820,233418,267355,104280,63040,-0.5123330458,-0.3231233736,1.380691355,1.801833086,-0.1788662039,0.02962813479,-0.9722345604,-1.225595392,2.194940519,-0.5629168828,-0.2882813359,0.6965773887,-1.073493631,-0.4586340028,0.3804003107,-0.8885923664
78,D02A,LDPE,transparent,regular,2023-05-22 16:12:45,177824,202810,479716,551277,229770,259622,99533,60975,-0.4936866674,-0.3392389684,1.372419342,1.814764327,-0.1725892459,0.01193699723,-0.9776322692,-1.215973515,2.225542175,-0.6124849004,-0.2170349825,0.7817879372,-0.9645853682,-0.4780926007,0.1729523833,-0.9080846433
79,D02A,LDPE,transparent,regular,2023-05-22 16:12:47,178134,203897,478276,547773,229360,260621,99938,60799,-0.4930668119,-0.3327087988,1.375123025,1.807696903,-0.1742180917,0.02036141561,-0.9797863395,-1.223401302,2.240933724,-0.5754335679,-0.2401163302,0.7270373158,-0.9769825889,-0.4512082872,0.2037976294,-0.9280278947
80,D03A,LDPE,red,regular,2023-05-22 16:13:11,106377,169061,298168,337488,178630,206607,79812,56666,-0.7760225431,-0.1071358828,1.270535454,1.690110201,-0.00502726737,0.2935089156,-1.059491596,-1.306477281,0.5197534015,0.4421095422,-1.841566143,-0.8478567818,-0.7840408461,0.1508443986,1.187761859,1.17299457
81,D03A,LDPE,red,regular,2023-05-22 16:13:12,106861,171405,298442,340140,178473,207964,81340,56878,-0.7796025089,-0.09337846983,1.257263623,1.70059174,-0.01823234459,0.2953124177,-1.050938709,-1.311015749,0.4725841014,0.4937776743,-1.828168234,-0.812935689,-0.8310209049,0.1379458149,1.275778968,1.092038269
